code,latitude,longitude,N,size
MCCDCTX,31.558,-97.134,0.0,2.0
MCCLETX,31.558,-97.133,0.0,2.0
MCFAJAZ,33.446,-112.078,0.0,2.0
MCHENIL,42.337,-88.443,287.839,6.0
MCKINNM,35.502,-108.733,0.0,2.0
MCMEDAZ,33.447,-112.059,0.0,2.0
MEADESD,44.415,-103.516,0.0,2.0
MECKLNC,35.315,-80.841,6.194,2.0
MEDHOLD,42.325,-122.877,0.065,2.0
MEMHOLD,35.158,-89.883,0.774,2.0
MERCEIL,41.2,-90.759,0.71,2.0
MESJACO,39.069,-108.574,0.0,2.0
METROFL,25.715,-80.336,0.0,2.0
MEYTHCT,43.64,-70.309,0.097,2.0
MGAHOLD,32.374,-86.305,0.0,2.0
MIAHOLD,25.92,-80.155,1.032,2.0
MIDBIMA,42.369,-71.079,0.0,2.0
MIDDLNJ,40.421,-74.489,0.0,2.0
MIDLATX,31.994,-102.077,2.129,2.0
MILHOLD,43.048,-87.908,2.032,2.0
MILLRAR,33.4,-94.023,1.226,2.0
MINERMT,47.192,-114.891,0.0,2.0
MINICID,42.535,-113.792,3.774,2.0
MINNESD,43.578,-96.729,0.0,2.0
MISCOMO,36.923,-89.352,0.0,2.0
MISSOMT,46.883,-114.027,0.0,2.0
MIWPRPH,42.297,-83.346,0.0,2.0
MLDHOLD,31.994,-102.074,0.742,2.0
MNCOAKC,45.053,-92.831,0.0,2.0
MNROEMI,41.915,-83.399,0.065,2.0
MNTGMAL,32.382,-86.298,1.935,2.0
MOFFECO,40.507,-107.559,1.0,2.0
MOHAVAZ,35.192,-114.051,0.0,2.0
MONCJAL,32.379,-86.308,0.0,2.0
MONMONJ,40.268,-74.287,0.0,2.0
MONROFL,24.572,-81.749,63.323,3.5
MONROMI,41.894,-83.394,78.065,3.5
MONRONY,43.152,-77.614,0.0,2.0
MONTGAL,32.374,-86.305,0.0,2.0
MONTGMO,38.98,-91.504,16.387,3.5
MONTGNY,42.953,-74.374,0.0,2.0
MONTGPA,40.159,-75.422,0.0,2.0
MONTGTX,30.336,-95.448,910.774,9.0
MORGACO,40.251,-103.79,0.0,2.0
MORGNMO,38.432,-92.84,47.161,3.5
MOROWOH,40.56,-82.807,43.839,3.5
MOUNTND,48.321,-102.391,0.0,2.0
MPSIPAN,15.156,145.704,1.484,2.0
MRCDSTX,26.148,-97.912,0.0,2.0
MSF,25.778,-80.193,16.323,3.5
MSKGNMI,43.235,-86.244,0.0,2.0
MTGHOLD,30.344,-95.449,24.677,3.5
MTGPCTX,30.344,-95.449,402.29,6.0
MTPPDCA,34.059,-118.126,0.0,2.0
MULTNOR,45.563,-122.544,0.0,2.0
MUSCAIA,41.424,-91.045,0.0,2.0
MUSIKCA,33.663,-117.701,252.387,6.0
MUSSEMT,46.45,-108.542,0.0,2.0
NASHUMA,42.367,-71.066,0.0,2.0
NASSAFL,30.611,-81.631,0.0,2.0
NASSANY,40.728,-73.556,0.0,2.0
NATCHLA,31.738,-93.109,54.677,3.5
NATROWY,42.862,-106.345,0.774,2.0
NAVSOAZ,34.872,-110.155,0.0,2.0
NBRMCFL,26.275,-80.099,0.032,2.0
NEJUVNE,41.845,-97.457,0.0,2.0
NEWHOLD,40.73,-74.175,0.226,2.0
NFMIGFL,25.983,-80.34,0.0,2.0
NFSMTGA,33.818,-84.121,0.0,2.0
NGDCTGA,34.295,-83.824,0.0,2.0
NHSPCON,43.227,-71.558,0.0,2.0
NIAGANY,43.18,-78.736,0.0,2.0
NIOBRWY,42.761,-104.451,0.0,2.0
NIXHCTX,29.512,-98.54,0.742,2.0
NNREGVA,37.965,-76.792,0.065,2.0
NOBLEMN,43.649,-95.593,2.71,2.0
NOJUVOR,45.61,-121.203,0.968,2.0
NOLHOLD,29.948,-90.078,0.065,2.0
NOLVGNV,36.202,-115.12,0.0,2.0
NORCOOR,45.61,-121.203,29.774,3.5
NORFOMA,42.26,-71.209,0.0,2.0
NORFOVA,36.846,-76.283,5.742,2.0
NORHOLD,36.876,-76.223,1.645,2.0
NRPHOLD,41.135,-100.76,0.0,2.0
NSVHOLD,36.168,-86.779,0.0,2.0
NVJDCVA,38.813,-77.137,0.065,2.0
NVSDCNV,36.249,-115.983,186.452,6.0
NWHNVNC,34.327,-77.896,0.742,2.0
NWREGVA,39.199,-78.146,0.065,2.0
NYBUFFC,42.932,-78.54,0.0,2.0
NYCHOLD,40.64,-74.17,19.226,3.5
NYMOHOC,43.22,-75.449,0.0,2.0
NYOGDNC,44.722,-75.448,0.0,2.0
NYULSTC,41.744,-74.356,0.0,2.0
OAK,30.821,-92.641,0.0,2.0
OAKHOLD,30.832,-92.637,0.065,2.0
OCCWJCA,33.749,-117.877,0.0,2.0
OCIRCCA,33.749,-117.877,0.355,2.0
ODESSTX,31.846,-102.368,0.0,2.0
OGCMCCA,33.754,-117.833,0.0,2.0
OGLECIL,42.013,-89.33,0.194,2.0
OGUHOLD,41.221,-112.019,0.484,2.0
OKANOWA,48.366,-119.582,0.0,2.0
OKCHOLD,35.424,-97.597,8.484,2.0
OKMULOK,35.622,-95.974,183.645,6.0
OLDHAKY,38.407,-85.381,2.355,2.0
OMAHOLD,41.281,-95.899,3.387,2.0
ONECONY,43.156,-75.377,0.0,2.0
ONONDNY,43.046,-76.146,0.0,2.0
ONTARNY,42.883,-77.212,0.0,2.0
ORANGFL,28.504,-81.416,4.355,2.0
ORANGNY,41.405,-74.357,168.774,6.0
ORLEANY,43.245,-78.192,0.0,2.0
ORLHOLD,28.427,-81.334,3.613,2.0
ORPARLA,29.961,-90.094,0.0,2.0
OSAHOKS,38.51,-94.94,0.0,2.0
OTEROCO,37.987,-103.54,0.0,2.0
OTERONM,32.852,-106.008,0.0,2.0
OTROPNM,32.079,-106.278,0.0,2.0
OTRPCNM,32.08,-106.283,941.774,9.0
PALMBFL,26.673,-80.092,0.0,2.0
PAMREVA,37.752,-77.359,0.0,2.0
PARKCMT,45.663,-110.556,0.0,2.0
PARKCWY,44.532,-109.061,0.0,2.0
PARKJCO,39.218,-105.98,0.0,2.0
PASADCA,34.149,-118.145,0.0,2.0
PASSANJ,40.913,-74.174,0.0,2.0
PAVHRPR,18.419,-66.056,0.0,2.0
PCJDCIL,40.689,-89.693,0.0,2.0
PCSHOLD,31.398,-103.521,15.484,3.5
PDNHOLD,31.75,-106.487,0.0,2.0
PECOSTX,31.399,-103.512,0.0,2.0
PEMBIND,48.791,-97.626,0.0,2.0
PENDOWA,48.179,-117.058,0.0,2.0
PENDRNC,34.552,-77.925,0.0,2.0
PENNISD,44.079,-103.221,0.484,2.0
PENOBME,44.801,-68.778,0.0,2.0
PERRYAL,32.634,-87.316,0.0,2.0
PHELPNE,40.439,-99.37,11.387,3.5
PHIHOLD,39.96,-75.165,3.323,2.0
PHILLMT,48.357,-107.878,0.0,2.0
PHOHOLD,33.471,-112.073,190.645,6.0
PIC,26.155,-97.338,1309.516,12.0
PICKJOH,39.611,-82.953,0.0,2.0
PIERCND,48.374,-99.978,0.0,2.0
PIKCOPA,41.389,-75.071,191.516,6.0
PIMAJAZ,32.201,-110.991,0.0,2.0
PINALAZ,33.041,-111.376,0.0,2.0
PINELFL,27.902,-82.706,7.871,2.0
PINEPLA,30.788,-92.413,845.71,9.0
PISCAME,45.183,-69.224,0.0,2.0
PITHOLD,40.425,-79.961,0.903,2.0
PKEHOLD,41.388,-75.072,0.71,2.0
PLATTMO,39.19,-94.684,15.226,3.5
PLATTWY,42.055,-104.953,0.419,2.0
PLMBHTX,26.163,-97.672,0.0,2.0
PLMVWTX,26.237,-98.374,0.0,2.0
PLRMCCA,34.583,-118.145,0.0,2.0
PLYMOMA,41.932,-70.651,208.452,6.0
PMHOSFL,25.885,-80.325,1.516,2.0
PMREGVA,37.321,-78.425,0.0,2.0
POLKCTX,30.698,-95.006,845.0,9.0
POLKJIA,41.654,-93.588,27.161,3.5
POMHOLD,43.635,-70.25,0.032,2.0
POMONCA,34.055,-117.754,0.0,2.0
PONDEMT,48.169,-111.947,0.0,2.0
POOHOLD,45.515,-122.676,2.581,2.0
POTTAIA,41.282,-95.867,3.323,2.0
PRESITX,30.313,-104.021,0.0,2.0
PRLDCTX,32.421,-97.197,704.968,9.0
PRLHOLD,32.421,-97.197,0.226,2.0
PROHOLD,41.727,-71.457,0.032,2.0
PROWECO,38.086,-102.619,0.0,2.0
PRUHOLD,40.149,-111.66,0.742,2.0
PRVEGAL,18.411,-66.32,0.0,2.0
PRYCOAL,32.634,-87.318,0.0,2.0
PTISBTX,26.074,-97.21,0.0,2.0
PUEBLCO,38.276,-104.611,0.0,2.0
PUEHOLD,38.393,-105.117,0.516,2.0
PULASIL,37.272,-89.175,185.29,6.0
PWHOSFL,26.684,-80.253,0.0,2.0
PWILLVA,38.752,-77.478,0.097,2.0
QLTYSCA,32.556,-116.942,0.452,2.0
QUEHONY,40.711,-73.832,0.0,2.0
RAADCMN,44.956,-93.089,0.0,2.0
RADDFGA,33.441,-84.32,68.516,3.5
RAPPSVA,38.318,-77.472,0.0,2.0
RCKISIL,41.509,-90.581,0.0,2.0
RCMHOLD,37.542,-77.434,13.161,3.5
RDUHOLD,35.79,-78.78,5.355,2.0
REDETTX,31.396,-103.54,0.0,2.0
REHOSIL,41.865,-87.804,0.0,2.0
REJAITX,31.389,-103.527,0.0,2.0
REJUVTX,31.391,-103.533,0.0,2.0
RENHOLD,39.573,-119.809,0.355,2.0
RENSSNY,42.71,-73.701,0.065,2.0
RGHOSTX,26.173,-97.701,0.032,2.0
RGRNDTX,27.378,-99.49,649.613,9.0
RGS,26.155,-97.338,0.0,2.0
RICECKS,38.347,-98.224,0.0,2.0
RICHMVA,37.549,-77.419,0.097,2.0
RICRANS,41.747,-71.467,0.0,2.0
RIIHOLD,41.509,-90.581,0.323,2.0
RIOCCCA,38.403,-121.418,0.0,2.0
RIOGRCO,37.677,-106.351,0.581,2.0
RIVERCA,33.978,-117.374,0.0,2.0
RMKHOLD,37.293,-80.061,0.065,2.0
RNDLLTX,35.116,-101.866,3.774,2.0
ROANOVA,37.294,-80.053,0.0,2.0
ROBERSD,45.664,-97.047,0.0,2.0
ROCKIIL,41.509,-90.581,0.0,2.0
ROCKINH,43.012,-71.054,0.0,2.0
ROCKIVA,38.45,-78.87,1.71,2.0
RONKEVA,37.271,-79.947,2.161,2.0
ROSEAMN,48.84,-95.767,0.0,2.0
ROSEBMT,46.266,-106.673,0.0,2.0
ROUTTCO,40.502,-106.86,0.0,2.0
RPCHOLD,44.099,-103.265,0.0,2.0
RRFINWA,47.451,-122.295,1.065,2.0
RRIVRIL,42.317,-89.072,0.0,2.0
RSREGVA,37.295,-77.321,0.0,2.0
RSWHOLD,33.398,-104.525,1.613,2.0
SAAHOLD,33.749,-117.875,0.032,2.0
SACHOLD,38.578,-121.5,2.677,2.0
SACITCA,33.75,-117.88,0.0,2.0
SACRACA,38.583,-121.497,0.0,2.0
SAGHOLD,31.422,-100.464,9.29,2.0
SAIHOLD,15.156,145.704,0.032,2.0
SAJHOLD,18.407,-66.107,0.935,2.0
SALEMNJ,39.614,-75.356,0.129,2.0
SALINNE,40.475,-96.961,0.323,2.0
SAMBCMI,42.391,-82.982,0.0,2.0
SANANCA,33.75,-117.881,0.0,2.0
SANDONM,35.322,-106.57,0.0,2.0
SANJAIL,39.8,-89.643,0.0,2.0
SANMINM,35.558,-105.228,0.0,2.0
SANTANM,35.636,-106.02,0.0,2.0
SARJUNE,41.141,-96.039,0.0,2.0
SARPYNE,41.143,-96.042,0.0,2.0
SBARBCA,34.444,-119.776,0.0,2.0
SBDHOLD,34.101,-117.298,5.645,2.0
SBERNCA,34.102,-117.272,0.0,2.0
SBNTOTX,26.154,-97.644,0.0,2.0
SCNORCA,37.352,-121.906,0.0,2.0
SCOTTIA,41.524,-90.579,0.0,2.0
SCOTTMO,37.097,-89.564,0.0,2.0
SCOTTNE,41.826,-103.66,0.097,2.0
SCRUZAZ,31.355,-110.928,1.161,2.0
SDHOSCA,32.619,-117.023,0.0,2.0
SDPROCA,32.75,-117.129,0.0,2.0
SEAHOLD,47.491,-122.291,1.581,2.0
SEBASAR,35.383,-94.425,0.935,2.0
SENECNY,42.15,-77.063,0.0,2.0
SENECOH,41.08,-83.154,71.839,3.5
SFCORNM,35.564,-106.054,0.0,2.0
SFDHOLD,43.549,-96.724,0.129,2.0
SFRHOLD,37.796,-122.402,4.71,2.0
SGUHOLD,37.113,-113.58,0.0,2.0
SHACOKS,39.048,-95.672,18.129,3.5
SHAJUKS,39.048,-95.67,0.065,2.0
SHECOVA,38.882,-78.506,0.0,2.0
SHERBMN,45.304,-93.619,259.935,6.0
SHERIMT,48.778,-104.558,0.0,2.0
SHERIWY,44.816,-106.956,0.0,2.0
SILBOMT,46.015,-112.539,0.0,2.0
SILERTN,35.051,-85.137,0.0,2.0
SITKAAK,57.053,-135.334,0.0,2.0
SJS,18.423,-66.115,0.065,2.0
SJUANNM,36.826,-108.022,0.0,2.0
SJUANTX,26.218,-98.15,0.0,2.0
SJUHOLD,18.438,-66.005,0.839,2.0
SLCHOLD,40.685,-111.961,6.871,2.0
SLJUVCA,35.321,-120.719,0.0,2.0
SLOBICA,35.321,-120.725,0.0,2.0
SLRDCAZ,32.498,-114.778,234.903,6.0
SLSLCUT,40.726,-111.917,1.258,2.0
SMARYMD,38.302,-76.629,0.0,2.0
SNAHOLD,29.522,-98.392,9.065,2.0
SNDCOCA,32.59,-116.921,0.0,2.0
SNDHOLD,32.717,-117.165,73.677,3.5
SNJHOLD,37.239,-121.774,0.0,2.0
SOBAYCA,32.633,-117.078,0.065,2.0
SOLONOH,41.391,-81.44,0.0,2.0
SOMERME,44.789,-69.883,0.0,2.0
SONMACA,38.467,-122.724,0.0,2.0
SOUTECO,37.133,-107.634,0.0,2.0
SPGHOLD,37.267,-93.129,0.0,2.0
SPHOSCA,33.739,-118.307,0.0,2.0
SPMHOLD,44.86,-93.231,6.645,2.0
SPRNGOR,44.048,-123.021,0.0,2.0
SRJDFID,42.543,-114.434,0.0,2.0
SSMHOLD,46.498,-84.346,0.0,2.0
STAHOLD,44.801,-73.074,0.065,2.0
STCDFTX,28.895,-99.122,1775.258,15.0
STCLAMI,42.942,-82.481,80.581,3.5
STCROWI,44.981,-92.723,0.0,2.0
STDHOLD,28.895,-99.121,0.0,2.0
STEUBNY,42.35,-77.296,0.0,2.0
STEVEWA,48.543,-117.904,0.0,2.0
STFRCTX,28.658,-99.201,1748.71,15.0
STJOSAZ,33.481,-112.079,0.0,2.0
STJOSCA,33.782,-117.864,0.0,2.0
STK,37.951,-121.29,1.839,2.0
STLAWNY,44.598,-75.169,0.0,2.0
STLHOLD,38.624,-90.2,0.032,2.0
STMARAZ,32.227,-111.0,0.0,2.0
STMARCA,34.54,-117.265,0.355,2.0
STMRYIL,41.903,-87.683,0.0,2.0
STOPDIL,41.899,-87.884,0.0,2.0
STORYIA,42.01,-93.442,1.645,2.0
STRAFNH,43.219,-70.939,119.935,6.0
STTAMLA,30.48,-90.095,12.548,3.5
STTCJVI,18.34,-64.928,0.0,2.0
STUHOLD,27.156,-80.212,0.29,2.0
STUTSND,46.903,-98.707,0.0,2.0
STWRTGA,32.037,-84.772,1848.032,15.0
SUFFOMA,42.333,-71.071,125.742,6.0
SUFFONY,40.914,-72.671,2.903,2.0
SUMMIUT,40.721,-111.478,0.0,2.0
SUNNYWA,46.329,-120.023,0.0,2.0
SUSSEDE,38.699,-75.401,0.0,2.0
SUSSENJ,41.055,-74.767,0.0,2.0
SWEETWY,41.537,-109.301,0.065,2.0
SXCHOLD,42.505,-96.405,0.0,2.0
TALHOLD,30.472,-84.354,0.226,2.0
TALLAMS,34.016,-90.39,645.71,9.0
TAMHOLD,27.959,-82.372,5.29,2.0
TAYLOTX,32.418,-99.768,0.0,2.0
TELLECO,38.942,-105.154,24.29,3.5
TEMPLCA,34.049,-118.234,0.0,2.0
TENSALA,31.809,-91.397,0.0,2.0
TETONWY,43.478,-110.76,0.0,2.0
TFALLID,42.558,-114.467,0.065,2.0
TFIHOLD,42.563,-114.479,0.226,2.0
TGREETX,31.463,-100.44,0.161,2.0
TIOGANY,42.143,-76.266,0.0,2.0
TITUSTX,33.154,-94.971,0.0,2.0
TLACYCA,33.783,-117.889,492.129,6.0
TNWESDF,35.409,-89.55,4.032,2.0
TOOELUT,40.53,-112.298,0.0,2.0
TOOLEMT,48.507,-111.856,0.0,2.0
TOORANM,34.767,-106.018,0.355,2.0
TRAVITX,30.273,-97.746,0.0,2.0
TRICOIL,37.272,-89.175,0.0,2.0
TUCHOLD,32.135,-110.926,3.903,2.0
TULCOOK,36.157,-95.999,169.71,6.0
TXAHOLD,33.421,-94.043,0.129,2.0
TXHUNTS,30.722,-95.547,0.0,2.0
UINTAWY,41.269,-110.921,0.0,2.0
UINTCUT,40.457,-109.525,0.0,2.0
UMATCOR,45.674,-118.849,0.0,2.0
UMIAHFL,25.788,-80.216,0.0,2.0
UNIONNM,36.448,-103.191,0.0,2.0
UNIONSD,42.685,-96.683,0.323,2.0
UPSTANY,43.043,-76.14,0.0,2.0
USMS2TX,29.765,-95.358,0.032,2.0
USMS3TX,26.204,-98.238,0.0,2.0
USMSDFL,25.778,-80.195,0.0,2.0
USMSDMS,32.295,-90.182,0.0,2.0
USMVT,44.481,-73.214,0.0,2.0
USMWDLA,32.516,-93.75,0.0,2.0
UTAHCUT,40.148,-111.657,0.0,2.0
UVALDTX,29.212,-99.783,0.0,2.0
VALJUTX,29.356,-100.9,0.0,2.0
VALVETX,29.373,-100.848,103.065,6.0
VBHOSTX,26.175,-97.67,2.516,2.0
VENHOLD,34.206,-119.077,3.484,2.0
VENTUCA,34.268,-119.211,0.0,2.0
VIRBEVA,36.753,-76.06,0.0,2.0
VISTACA,33.192,-117.257,0.0,2.0
VNBRNMI,42.233,-83.495,0.0,2.0
VPREGVA,37.222,-76.619,65.935,3.5
VRK,40.728,-74.006,0.129,2.0
VTCHTDN,44.446,-73.205,0.065,2.0
VTDCORR,44.333,-72.752,0.0,2.0
VTSTALB,44.85,-73.132,0.903,2.0
VVGMCCA,34.528,-117.294,0.581,2.0
VVSHOLD,32.514,-93.749,0.258,2.0
WACLATX,29.424,-98.497,1.806,2.0
WAJAIMN,45.038,-92.802,0.0,2.0
WAKECNC,35.778,-78.64,8.71,2.0
WAKULFL,30.196,-84.377,100.871,6.0
WALSHND,48.418,-97.405,0.0,2.0
WALWOWI,42.664,-88.5,0.0,2.0
WARCOTX,31.592,-102.89,0.0,2.0
WARDCND,48.233,-101.287,0.355,2.0
WASATUT,40.491,-111.409,0.0,2.0
WASCONY,43.282,-73.587,0.0,2.0
WASHAWY,44.017,-107.956,0.0,2.0
WASHCUT,37.158,-113.412,2.871,2.0
WASHIAR,36.034,-94.177,3.258,2.0
WASHICO,40.158,-103.192,0.0,2.0
WASHIME,44.716,-67.459,0.0,2.0
WASHOLD,38.881,-77.229,11.935,3.5
WASHONV,39.573,-119.811,17.935,3.5
WASHTMI,42.256,-83.679,0.0,2.0
WAYNEMI,42.388,-83.045,0.0,2.0
WAYNENY,43.067,-77.031,0.0,2.0
WBATOLA,30.501,-91.216,0.0,2.0
WCCBXTX,29.428,-98.508,0.0,2.0
WCCPBFL,26.275,-80.152,673.065,9.0
WCCSDCA,32.717,-117.165,0.0,2.0
WCRDFTX,26.471,-97.758,1.161,2.0
WCTHOLD,31.554,-97.134,2.355,2.0
WEBDCTX,27.37,-99.49,327.484,6.0
WEBERUT,41.24,-111.993,0.0,2.0
WESHOLD,33.759,-117.992,0.065,2.0
WHITFGA,34.793,-84.985,1.355,2.0
WICHOLD,37.692,-97.34,0.161,2.0
WIDODGE,43.627,-88.74,0.0,2.0
WILLCTX,26.47,-97.762,0.0,2.0
WILLITN,35.898,-86.885,0.0,2.0
WILLITX,30.64,-97.68,0.0,2.0
WINCOTX,31.849,-103.091,0.0,2.0
WMHOSCA,34.051,-118.217,0.194,2.0
WMLNDPA,40.305,-79.545,0.0,2.0
WOAKSTX,29.711,-95.401,0.0,2.0
WORCEMD,38.17,-75.376,163.194,6.0
WSTMCCA,33.754,-117.833,0.0,2.0
WTREGVA,36.763,-76.587,0.0,2.0
WTXDFTX,31.167,-105.352,550.935,9.0
WVEASTR,39.438,-77.961,0.194,2.0
WVNORTH,39.923,-80.736,0.258,2.0
WVREGWV,38.352,-81.639,0.0,2.0
WVSCENT,38.312,-81.71,2.903,2.0
WYATTRI,41.893,-71.383,0.0,2.0
YAKHOLD,46.618,-120.558,3.774,2.0
YANCOSD,42.871,-97.394,3.097,2.0
YATESNY,42.665,-77.056,0.0,2.0
YAVAPAZ,34.542,-112.466,0.0,2.0
YAVCVAZ,34.611,-111.917,0.0,2.0
YELLOMT,45.755,-108.503,0.0,2.0
YIKIMWA,46.603,-120.508,9.194,2.0
YORCOPA,39.988,-76.664,658.129,9.0
YORCOSC,34.985,-81.204,1.323,2.0
YORKCME,43.454,-70.718,0.0,2.0
YUBAJCA,39.141,-121.587,163.903,6.0
YUMHOLD,32.656,-114.612,15.677,3.5
ZAVCOTX,28.68,-99.827,0.0,2.0
